"municipio_distrito","fecha_informe","casos_confirmados_totales","tasa_incidencia_acumulada_total","codigo_geometria","casos_semanales","tasa_incidencia_semanal","week"
"Madrid-Latina","2021-08-03",27810,11484.47,79610,730,301.470000000001,74
"Madrid-Latina","2021-08-10",28540,11785.94,79610,537,221.76,75
"Madrid-Latina","2021-08-17",29077,12007.7,79610,389,160.639999999999,76
"Madrid-Latina","2021-08-24",29466,12168.34,79610,291,120.17,77
"Madrid-Latina","2021-08-31",29757,12288.51,79610,215,88.7899999999991,78
"Madrid-Latina","2021-09-07",29972,12377.3,79610,136,56.1599999999999,79
"Madrid-Latina","2021-09-14",30108,12433.46,79610,99,40.880000000001,80
"Madrid-Latina","2021-09-21",30207,12474.34,79610,65,26.8500000000004,81
"Madrid-Latina","2021-09-28",30272,12501.19,79610,81,33.4499999999989,82
"Madrid-Latina","2021-10-05",30353,12534.64,79610,50,20.6500000000015,83
"Madrid-Latina","2021-10-13",30403,12555.29,79610,61,25.1899999999987,84
"Madrid-Latina","2021-10-19",30464,12580.48,79610,59,24.3600000000006,85
"Madrid-Latina","2021-10-26",30523,12604.84,79610,53,21.8899999999994,86
"Madrid-Latina","2021-11-02",30576,12626.73,79610,131,54.1000000000004,87
"Madrid-Latina","2021-11-16",30707,12680.83,79610,86,35.5100000000002,88
"Madrid-Latina","2021-11-23",30793,12716.34,79610,186,76.8099999999995,89
"Madrid-Latina","2021-11-30",30979,12793.15,79610,201,83.0100000000002,90
"Madrid-Latina","2021-12-07",31180,12876.16,79610,365,150.73,91
"Madrid-Latina","2021-12-14",31545,13026.89,79610,1220,503.810000000001,92
"Madrid-Latina","2021-12-21",32765,13530.7,79610,2928,1209.15,93
"Madrid-Latina","2021-12-28",35693,14739.85,79610,3039,1255,94
"Madrid-Latina","2022-01-04",38732,15994.85,79610,3041,1255.81,95
"Madrid-Latina","2022-01-11",41773,17250.66,79610,3781,1561.41,96
"Madrid-Latina","2022-01-18",45554,18812.07,79610,2092,863.920000000002,97
"Madrid-Latina","2022-01-25",47646,19675.99,79610,1492,616.139999999999,98
"Madrid-Latina","2022-02-01",49138,20292.13,79610,1342,554.189999999999,99
"Madrid-Latina","2022-02-08",50480,20846.32,79610,553,228.369999999999,100
"Madrid-Latina","2022-02-15",51033,21074.69,79610,466,192.440000000002,101
"Madrid-Latina","2022-02-22",51499,21267.13,79610,296,122.239999999998,102
"Madrid-Latina","2022-03-01",51795,21389.37,79610,260,107.370000000003,103
"Madrid-Latina","2022-03-08",52055,21496.74,79610,248,102.41,104
"Madrid-Latina","2022-03-15",52303,21599.15,79610,312,128.849999999999,105
"Madrid-Latina","2022-03-22",52615,21728,79610,297,122.650000000001,106
"Madrid-Moncloa-Aravaca","2020-03-03",0,0,79609,10,8.37,1
"Madrid-Moncloa-Aravaca","2020-03-10",10,8.37,79609,106,88.77,2
"Madrid-Moncloa-Aravaca","2020-03-17",116,97.14,79609,190,159.1,3
"Madrid-Moncloa-Aravaca","2020-03-24",306,256.24,79609,206,172.5,4
"Madrid-Moncloa-Aravaca","2020-03-31",512,428.74,79609,236,197.63,5
"Madrid-Moncloa-Aravaca","2020-04-07",748,626.37,79609,129,108.02,6
"Madrid-Moncloa-Aravaca","2020-04-14",877,734.39,79609,200,167.48,7
"Madrid-Moncloa-Aravaca","2020-04-21",1077,901.87,79609,139,116.39,8
"Madrid-Moncloa-Aravaca","2020-04-28",1216,1018.26,79609,64,53.5999999999999,9
"Madrid-Moncloa-Aravaca","2020-05-05",1280,1071.86,79609,65,54.4300000000001,10
"Madrid-Moncloa-Aravaca","2020-05-12",1345,1126.29,79609,71,59.45,11
"Madrid-Moncloa-Aravaca","2020-05-19",1416,1185.74,79609,88,73.6900000000001,12
"Madrid-Moncloa-Aravaca","2020-05-26",1504,1259.43,79609,15,12.5599999999999,13
"Madrid-Moncloa-Aravaca","2020-06-02",1519,1271.99,79609,14,11.73,14
"Madrid-Moncloa-Aravaca","2020-06-09",1533,1283.72,79609,16,13.3899999999999,15
"Madrid-Moncloa-Aravaca","2020-06-16",1549,1297.11,79609,13,10.8900000000001,16
"Madrid-Moncloa-Aravaca","2020-06-23",1562,1308,79609,18,15.0699999999999,17
"Madrid-Moncloa-Aravaca","2020-06-30",1580,1323.07,79609,20,16.75,18
"Madrid-Moncloa-Aravaca","2020-07-07",1600,1339.82,79609,17,14.24,19
"Madrid-Moncloa-Aravaca","2020-07-14",1617,1354.06,79609,25,20.9300000000001,20
"Madrid-Moncloa-Aravaca","2020-07-21",1642,1374.99,79609,30,25.1199999999999,21
"Madrid-Moncloa-Aravaca","2020-07-28",1672,1400.11,NA,30,25.1200000000001,22
"Madrid-Moncloa-Aravaca","2020-08-04",1702,1425.23,79609,91,76.21,23
"Madrid-Moncloa-Aravaca","2020-08-11",1793,1501.44,79609,114,95.46,24
"Madrid-Moncloa-Aravaca","2020-08-18",1907,1596.9,79609,176,147.38,25
"Madrid-Moncloa-Aravaca","2020-08-25",2083,1744.28,79609,234,195.95,26
"Madrid-Moncloa-Aravaca","2020-09-01",2317,1940.23,79609,321,268.8,27
"Madrid-Moncloa-Aravaca","2020-09-08",2638,2209.03,79609,279,233.63,28
"Madrid-Moncloa-Aravaca","2020-09-15",2917,2442.66,79609,394,329.93,29
"Madrid-Moncloa-Aravaca","2020-09-22",3311,2772.59,79609,445,372.64,30
"Madrid-Moncloa-Aravaca","2020-09-29",3756,3145.23,79609,290,242.84,31
"Madrid-Moncloa-Aravaca","2020-10-06",4046,3388.07,79609,339,283.88,32
"Madrid-Moncloa-Aravaca","2020-10-13",4385,3671.95,79609,426,356.72,33
"Madrid-Moncloa-Aravaca","2020-10-20",4811,4028.67,79609,366,306.49,34
"Madrid-Moncloa-Aravaca","2020-10-27",5177,4335.16,79609,265,221.900000000001,35
"Madrid-Moncloa-Aravaca","2020-11-03",5442,4557.06,79609,238,199.299999999999,36
"Madrid-Moncloa-Aravaca","2020-11-10",5680,4756.36,79609,210,175.85,37
"Madrid-Moncloa-Aravaca","2020-11-17",5890,4932.21,79609,226,189.25,38
"Madrid-Moncloa-Aravaca","2020-11-24",6116,5121.46,79609,163,136.5,39
"Madrid-Moncloa-Aravaca","2020-12-01",6279,5257.96,79609,256,214.37,40
"Madrid-Moncloa-Aravaca","2020-12-09",6535,5472.33,79609,282,236.14,41
"Madrid-Moncloa-Aravaca","2020-12-15",6817,5708.47,79609,350,293.09,42
"Madrid-Moncloa-Aravaca","2020-12-22",7167,6001.56,79609,235,196.78,43
"Madrid-Moncloa-Aravaca","2020-12-29",7402,6198.34,79609,330,276.34,44
"Madrid-Moncloa-Aravaca","2021-01-05",7732,6474.68,79609,494,413.67,45
"Madrid-Moncloa-Aravaca","2021-01-12",8226,6888.35,79609,502,420.37,46
"Madrid-Moncloa-Aravaca","2021-01-19",8728,7308.72,79609,581,486.52,47
"Madrid-Moncloa-Aravaca","2021-01-26",9309,7795.24,79609,536,448.84,48
"Madrid-Moncloa-Aravaca","2021-02-02",9845,8244.08,79609,495,414.51,49
"Madrid-Moncloa-Aravaca","2021-02-09",10340,8658.59,79609,395,330.77,50
"Madrid-Moncloa-Aravaca","2021-02-16",10735,8989.36,79609,281,235.299999999999,51
"Madrid-Moncloa-Aravaca","2021-02-23",11016,9224.66,79609,194,162.460000000001,52
"Madrid-Moncloa-Aravaca","2021-03-02",11210,9387.12,79609,167,139.839999999998,53
"Madrid-Moncloa-Aravaca","2021-03-09",11377,9526.96,79609,188,157.43,54
"Madrid-Moncloa-Aravaca","2021-03-16",11565,9684.39,79609,163,136.49,55
"Madrid-Moncloa-Aravaca","2021-03-23",11728,9820.88,79609,229,191.76,56
"Madrid-Moncloa-Aravaca","2021-03-30",11957,10012.64,79609,172,144.040000000001,57
"Madrid-Moncloa-Aravaca","2021-04-06",12129,10156.68,79609,296,55.869999999999,58
"Madrid-Moncloa-Aravaca","2021-04-13",12425,10212.55,79609,302,248.230000000001,59
"Madrid-Moncloa-Aravaca","2021-04-20",12727,10460.78,79609,273,224.389999999999,60
"Madrid-Moncloa-Aravaca","2021-04-27",13000,10685.17,79609,266,218.629999999999,61
"Madrid-Moncloa-Aravaca","2021-05-04",13266,10903.8,79609,207,170.140000000001,62
"Madrid-Moncloa-Aravaca","2021-05-11",13473,11073.94,79609,178,146.309999999999,63
"Madrid-Moncloa-Aravaca","2021-05-18",13651,11220.25,79609,146,120,64
"Madrid-Moncloa-Aravaca","2021-05-25",13797,11340.25,79609,123,101.1,65
"Madrid-Moncloa-Aravaca","2021-06-01",13920,11441.35,79609,100,82.1900000000005,66
"Madrid-Moncloa-Aravaca","2021-06-08",14020,11523.54,79609,47,38.6299999999992,67
"Madrid-Moncloa-Aravaca","2021-06-15",14067,11562.17,79609,76,62.4699999999993,68
"Madrid-Moncloa-Aravaca","2021-06-22",14143,11624.64,79609,56,46.0300000000007,69
"Madrid-Moncloa-Aravaca","2021-06-29",14199,11670.67,79609,416,341.92,70
"Madrid-Moncloa-Aravaca","2021-07-13",14615,12012.59,79609,626,514.530000000001,71
"Madrid-Moncloa-Aravaca","2021-07-20",15241,12527.12,79609,623,512.07,72
"Madrid-Moncloa-Aravaca","2021-07-27",15864,13039.19,79609,503,413.43,73
"Madrid-Moncloa-Aravaca","2021-08-03",16367,13452.62,79609,283,232.609999999999,74
"Madrid-Moncloa-Aravaca","2021-08-10",16650,13685.23,79609,200,164.390000000001,75
"Madrid-Moncloa-Aravaca","2021-08-17",16850,13849.62,79609,104,85.4799999999996,76
"Madrid-Moncloa-Aravaca","2021-08-24",16954,13935.1,79609,99,81.369999999999,77
"Madrid-Moncloa-Aravaca","2021-08-31",17053,14016.47,79609,91,74.8000000000011,78
"Madrid-Moncloa-Aravaca","2021-09-07",17144,14091.27,79609,61,50.1399999999994,79
"Madrid-Moncloa-Aravaca","2021-09-14",17205,14141.41,79609,49,40.2700000000004,80
"Madrid-Moncloa-Aravaca","2021-09-21",17254,14181.68,79609,58,47.6700000000001,81
"Madrid-Moncloa-Aravaca","2021-09-28",17312,14229.35,79609,27,22.1999999999989,82
"Madrid-Moncloa-Aravaca","2021-10-05",17339,14251.55,79609,18,14.7900000000009,83
"Madrid-Moncloa-Aravaca","2021-10-13",17357,14266.34,79609,24,19.7299999999996,84
"Madrid-Moncloa-Aravaca","2021-10-19",17381,14286.07,79609,40,32.8700000000008,85
"Madrid-Moncloa-Aravaca","2021-10-26",17421,14318.94,79609,41,33.6999999999989,86
"Madrid-Moncloa-Aravaca","2021-11-02",17462,14352.64,79609,92,75.6200000000008,87
"Madrid-Moncloa-Aravaca","2021-11-16",17554,14428.26,79609,80,65.7600000000002,88
"Madrid-Moncloa-Aravaca","2021-11-23",17634,14494.02,79609,117,96.1599999999999,89
"Madrid-Moncloa-Aravaca","2021-11-30",17751,14590.18,79609,138,113.43,90
"Madrid-Moncloa-Aravaca","2021-12-07",17889,14703.61,79609,282,231.789999999999,91
"Madrid-Moncloa-Aravaca","2021-12-14",18171,14935.4,79609,1189,977.280000000001,92
"Madrid-Moncloa-Aravaca","2021-12-21",19360,15912.68,79609,1972,1620.85,93
"Madrid-Moncloa-Aravaca","2021-12-28",21332,17533.53,79609,1529,1256.74,94
"Madrid-Moncloa-Aravaca","2022-01-04",22861,18790.27,79609,1636,1344.69,95
"Madrid-Moncloa-Aravaca","2022-01-11",24497,20134.96,79609,2294,1885.52,96
"Madrid-Moncloa-Aravaca","2022-01-18",26791,22020.48,79609,1498,1231.26,97
"Madrid-Moncloa-Aravaca","2022-01-25",28289,23251.74,79609,1086,892.619999999999,98
"Madrid-Moncloa-Aravaca","2022-02-01",29375,24144.36,79609,932,766.049999999999,99
"Madrid-Moncloa-Aravaca","2022-02-08",30307,24910.41,79609,392,322.200000000001,100
"Madrid-Moncloa-Aravaca","2022-02-15",30699,25232.61,79609,384,315.619999999999,101
"Madrid-Moncloa-Aravaca","2022-02-22",31083,25548.23,79609,305,250.689999999999,102
"Madrid-Moncloa-Aravaca","2022-03-01",31388,25798.92,79609,273,224.390000000003,103
"Madrid-Moncloa-Aravaca","2022-03-08",31661,26023.31,79609,165,135.619999999999,104
"Madrid-Moncloa-Aravaca","2022-03-15",31826,26158.93,79609,211,173.43,105
"Madrid-Moncloa-Aravaca","2022-03-22",32037,26332.36,79609,195,160.279999999999,106
"Madrid-Moratalaz","2020-03-03",0,2.11,79614,11,9.52,1
"Madrid-Moratalaz","2020-03-10",11,11.63,79614,82,86.71,2
"Madrid-Moratalaz","2020-03-17",93,98.34,79614,237,250.61,3
"Madrid-Moratalaz","2020-03-24",330,348.95,79614,241,254.84,4
"Madrid-Moratalaz","2020-03-31",571,603.79,79614,330,348.94,5
"Madrid-Moratalaz","2020-04-07",901,952.73,79614,152,160.73,6
"Madrid-Moratalaz","2020-04-14",1053,1113.46,79614,120,126.89,7
"Madrid-Moratalaz","2020-04-21",1173,1240.35,79614,66,69.7900000000002,8
"Madrid-Moratalaz","2020-04-28",1239,1310.14,79614,34,35.9499999999998,9
"Madrid-Moratalaz","2020-05-05",1273,1346.09,79614,18,19.0400000000002,10
"Madrid-Moratalaz","2020-05-12",1291,1365.13,79614,30,31.7199999999998,11
"Madrid-Moratalaz","2020-05-19",1321,1396.85,79614,53,56.0400000000002,12
"Madrid-Moratalaz","2020-05-26",1374,1452.89,79614,42,44.4099999999999,13
"Madrid-Moratalaz","2020-06-02",1416,1497.3,79614,46,48.6400000000001,14
"Madrid-Moratalaz","2020-06-09",1462,1545.94,79614,27,28.5599999999999,15
"Madrid-Moratalaz","2020-06-16",1489,1574.5,79614,19,20.0899999999999,16
"Madrid-Moratalaz","2020-06-23",1508,1594.59,79614,9,9.50999999999999,17
"Madrid-Moratalaz","2020-06-30",1517,1604.1,79614,18,19.0400000000002,18
"Madrid-Moratalaz","2020-07-07",1535,1623.14,79614,11,11.6299999999999,19
"Madrid-Moratalaz","2020-07-14",1546,1634.77,79614,10,10.5699999999999,20
"Madrid-Moratalaz","2020-07-21",1556,1645.34,79614,8,8.46000000000004,21
"Madrid-Moratalaz","2020-07-28",1564,1653.8,NA,31,32.78,22
"Madrid-Moratalaz","2020-08-04",1595,1686.58,79614,80,84.5900000000001,23
"Madrid-Moratalaz","2020-08-11",1675,1771.17,79614,132,139.58,24
"Madrid-Moratalaz","2020-08-18",1807,1910.75,79614,189,199.86,25
"Madrid-Moratalaz","2020-08-25",1996,2110.61,79614,267,282.33,26
"Madrid-Moratalaz","2020-09-01",2263,2392.94,79614,294,310.88,27
"Madrid-Moratalaz","2020-09-08",2557,2703.82,79614,347,366.92,28
"Madrid-Moratalaz","2020-09-15",2904,3070.74,79614,411,434.6,29
"Madrid-Moratalaz","2020-09-22",3315,3505.34,79614,378,399.7,30
"Madrid-Moratalaz","2020-09-29",3693,3905.04,79614,332,351.07,31
"Madrid-Moratalaz","2020-10-06",4025,4256.11,79614,269,284.440000000001,32
"Madrid-Moratalaz","2020-10-13",4294,4540.55,79614,250,264.36,33
"Madrid-Moratalaz","2020-10-20",4544,4804.91,79614,237,250.6,34
"Madrid-Moratalaz","2020-10-27",4781,5055.51,79614,171,180.82,35
"Madrid-Moratalaz","2020-11-03",4952,5236.33,79614,173,182.940000000001,36
"Madrid-Moratalaz","2020-11-10",5125,5419.27,79614,162,171.299999999999,37
"Madrid-Moratalaz","2020-11-17",5287,5590.57,79614,110,116.31,38
"Madrid-Moratalaz","2020-11-24",5397,5706.88,79614,93,98.3400000000001,39
"Madrid-Moratalaz","2020-12-01",5490,5805.22,79614,101,106.8,40
"Madrid-Moratalaz","2020-12-09",5591,5912.02,79614,110,116.32,41
"Madrid-Moratalaz","2020-12-15",5701,6028.34,79614,169,178.7,42
"Madrid-Moratalaz","2020-12-22",5870,6207.04,79614,134,141.7,43
"Madrid-Moratalaz","2020-12-29",6004,6348.74,79614,218,230.51,44
"Madrid-Moratalaz","2021-01-05",6222,6579.25,79614,324,342.61,45
"Madrid-Moratalaz","2021-01-12",6546,6921.86,79614,334,353.17,46
"Madrid-Moratalaz","2021-01-19",6880,7275.03,79614,511,540.34,47
"Madrid-Moratalaz","2021-01-26",7391,7815.37,79614,440,465.27,48
"Madrid-Moratalaz","2021-02-02",7831,8280.64,79614,357,377.5,49
"Madrid-Moratalaz","2021-02-09",8188,8658.14,79614,213,225.230000000001,50
"Madrid-Moratalaz","2021-02-16",8401,8883.37,79614,246,260.119999999999,51
"Madrid-Moratalaz","2021-02-23",8647,9143.49,79614,138,145.93,52
"Madrid-Moratalaz","2021-03-02",8785,9289.42,79614,102,107.85,53
"Madrid-Moratalaz","2021-03-09",8887,9397.27,79614,99,104.689999999999,54
"Madrid-Moratalaz","2021-03-16",8986,9501.96,79614,81,85.6500000000015,55
"Madrid-Moratalaz","2021-03-23",9067,9587.61,79614,122,129,56
"Madrid-Moratalaz","2021-03-30",9189,9716.61,79614,143,151.209999999999,57
"Madrid-Moratalaz","2021-04-06",9332,9867.82,79614,190,95.8700000000008,58
"Madrid-Moratalaz","2021-04-13",9522,9963.69,79614,167,174.75,59
"Madrid-Moratalaz","2021-04-20",9689,10138.44,79614,165,172.65,60
"Madrid-Moratalaz","2021-04-27",9854,10311.09,79614,177,185.209999999999,61
"Madrid-Moratalaz","2021-05-04",10031,10496.3,79614,121,126.610000000001,62
"Madrid-Moratalaz","2021-05-11",10152,10622.91,79614,124,129.76,63
"Madrid-Moratalaz","2021-05-18",10276,10752.67,79614,84,87.8899999999994,64
"Madrid-Moratalaz","2021-05-25",10360,10840.56,79614,70,73.25,65
"Madrid-Moratalaz","2021-06-01",10430,10913.81,79614,31,32.4400000000005,66
"Madrid-Moratalaz","2021-06-08",10461,10946.25,79614,55,57.5499999999993,67
"Madrid-Moratalaz","2021-06-15",10516,11003.8,79614,36,37.6700000000001,68
"Madrid-Moratalaz","2021-06-22",10552,11041.47,79614,57,59.6400000000012,69
"Madrid-Moratalaz","2021-06-29",10609,11101.11,79614,270,282.529999999999,70
"Madrid-Moratalaz","2021-07-13",10879,11383.64,79614,292,305.540000000001,71
"Madrid-Moratalaz","2021-07-20",11171,11689.18,79614,374,391.35,72
"Madrid-Moratalaz","2021-07-27",11545,12080.53,79614,343,358.91,73
"Madrid-Moratalaz","2021-08-03",11888,12439.44,79614,213,222.879999999999,74
"Madrid-Moratalaz","2021-08-10",12101,12662.32,79614,150,156.960000000001,75
"Madrid-Moratalaz","2021-08-17",12251,12819.28,79614,111,116.15,76
"Madrid-Moratalaz","2021-08-24",12362,12935.43,79614,86,89.9899999999998,77
"Madrid-Moratalaz","2021-08-31",12448,13025.42,79614,69,72.2000000000007,78
"Madrid-Moratalaz","2021-09-07",12517,13097.62,79614,43,44.9899999999998,79
"Madrid-Moratalaz","2021-09-14",12560,13142.61,79614,32,33.4899999999998,80
"Madrid-Moratalaz","2021-09-21",12592,13176.1,79614,31,32.4300000000003,81
"Madrid-Moratalaz","2021-09-28",12623,13208.53,79614,21,21.9799999999996,82
"Madrid-Moratalaz","2021-10-05",12644,13230.51,79614,18,18.8299999999999,83
"Madrid-Moratalaz","2021-10-13",12662,13249.34,79614,22,23.0200000000004,84
"Madrid-Moratalaz","2021-10-19",12684,13272.36,79614,21,21.9799999999996,85
"Madrid-Moratalaz","2021-10-26",12705,13294.34,79614,17,17.7899999999991,86
"Madrid-Moratalaz","2021-11-02",12722,13312.13,79614,74,77.4300000000003,87
"Madrid-Moratalaz","2021-11-16",12796,13389.56,79614,41,42.8999999999996,88
"Madrid-Moratalaz","2021-11-23",12837,13432.46,79614,86,89.9900000000016,89
"Madrid-Moratalaz","2021-11-30",12923,13522.45,79614,115,120.33,90
"Madrid-Moratalaz","2021-12-07",13038,13642.78,79614,187,195.679999999998,91
"Madrid-Moratalaz","2021-12-14",13225,13838.46,79614,571,597.490000000002,92
"Madrid-Moratalaz","2021-12-21",13796,14435.95,79614,1201,1256.71,93
"Madrid-Moratalaz","2021-12-28",14997,15692.66,79614,1271,1329.95,94
"Madrid-Moratalaz","2022-01-04",16268,17022.61,79614,1229,1286.01,95
"Madrid-Moratalaz","2022-01-11",17497,18308.62,79614,1512,1582.14,96
"Madrid-Moratalaz","2022-01-18",19009,19890.76,79614,852,891.52,97
"Madrid-Moratalaz","2022-01-25",19861,20782.28,79614,624,652.940000000002,98
"Madrid-Moratalaz","2022-02-01",20485,21435.22,79614,728,761.77,99
"Madrid-Moratalaz","2022-02-08",21213,22196.99,79614,229,239.629999999997,100
"Madrid-Moratalaz","2022-02-15",21442,22436.62,79614,218,228.110000000001,101
"Madrid-Moratalaz","2022-02-22",21660,22664.73,79614,174,182.07,102
"Madrid-Moratalaz","2022-03-01",21834,22846.8,79614,148,154.860000000001,103
"Madrid-Moratalaz","2022-03-08",21982,23001.66,79614,106,110.920000000002,104
"Madrid-Moratalaz","2022-03-15",22088,23112.58,79614,131,137.079999999998,105
"Madrid-Moratalaz","2022-03-22",22219,23249.66,79614,120,125.560000000001,106
"Madrid-Puente de Vallecas","2020-03-03",0,0.43,79613,54,22.56,1
"Madrid-Puente de Vallecas","2020-03-10",54,22.99,79613,184,78.35,2
"Madrid-Puente de Vallecas","2020-03-17",238,101.34,79613,613,261.01,3
"Madrid-Puente de Vallecas","2020-03-24",851,362.35,79613,491,209.06,4
"Madrid-Puente de Vallecas","2020-03-31",1342,571.41,79613,775,329.99,5
"Madrid-Puente de Vallecas","2020-04-07",2117,901.4,79613,293,124.76,6
"Madrid-Puente de Vallecas","2020-04-14",2410,1026.16,79613,250,106.44,7
"Madrid-Puente de Vallecas","2020-04-21",2660,1132.6,79613,165,70.26,8
"Madrid-Puente de Vallecas","2020-04-28",2825,1202.86,79613,102,43.4300000000001,9
"Madrid-Puente de Vallecas","2020-05-05",2927,1246.29,79613,52,22.1400000000001,10
"Madrid-Puente de Vallecas","2020-05-12",2979,1268.43,79613,55,23.4199999999998,11
"Madrid-Puente de Vallecas","2020-05-19",3034,1291.85,79613,116,49.3900000000001,12
"Madrid-Puente de Vallecas","2020-05-26",3150,1341.24,79613,49,20.8699999999999,13
"Madrid-Puente de Vallecas","2020-06-02",3199,1362.11,79613,43,18.3000000000002,14
"Madrid-Puente de Vallecas","2020-06-09",3242,1380.41,79613,37,15.76,15
"Madrid-Puente de Vallecas","2020-06-16",3279,1396.17,79613,49,20.8599999999999,16
"Madrid-Puente de Vallecas","2020-06-23",3328,1417.03,79613,16,6.81999999999994,17
"Madrid-Puente de Vallecas","2020-06-30",3344,1423.85,79613,38,16.1800000000001,18
"Madrid-Puente de Vallecas","2020-07-07",3382,1440.03,79613,42,17.8800000000001,19
"Madrid-Puente de Vallecas","2020-07-14",3424,1457.91,79613,30,12.77,20
"Madrid-Puente de Vallecas","2020-07-21",3454,1470.68,79613,69,29.3799999999999,21
"Madrid-Puente de Vallecas","2020-07-28",3523,1500.06,NA,145,61.74,22
"Madrid-Puente de Vallecas","2020-08-04",3668,1561.8,79613,329,140.09,23
"Madrid-Puente de Vallecas","2020-08-11",3997,1701.89,79613,850,361.92,24
"Madrid-Puente de Vallecas","2020-08-18",4847,2063.81,79613,1343,571.84,25
"Madrid-Puente de Vallecas","2020-08-25",6190,2635.65,79613,1385,589.72,26
"Madrid-Puente de Vallecas","2020-09-01",7575,3225.37,79613,1458,620.8,27
"Madrid-Puente de Vallecas","2020-09-08",9033,3846.17,79613,1801,766.85,28
"Madrid-Puente de Vallecas","2020-09-15",10834,4613.02,79613,1794,763.87,29
"Madrid-Puente de Vallecas","2020-09-22",12628,5376.89,79613,1769,753.219999999999,30
"Madrid-Puente de Vallecas","2020-09-29",14397,6130.11,79613,1096,466.67,31
"Madrid-Puente de Vallecas","2020-10-06",15493,6596.78,79613,768,327.01,32
"Madrid-Puente de Vallecas","2020-10-13",16261,6923.79,79613,636,270.8,33
"Madrid-Puente de Vallecas","2020-10-20",16897,7194.59,79613,637,271.23,34
"Madrid-Puente de Vallecas","2020-10-27",17534,7465.82,79613,494,210.34,35
"Madrid-Puente de Vallecas","2020-11-03",18028,7676.16,79613,449,191.18,36
"Madrid-Puente de Vallecas","2020-11-10",18477,7867.34,79613,435,185.22,37
"Madrid-Puente de Vallecas","2020-11-17",18912,8052.56,79613,326,138.809999999999,38
"Madrid-Puente de Vallecas","2020-11-24",19238,8191.37,79613,259,110.28,39
"Madrid-Puente de Vallecas","2020-12-01",19497,8301.65,79613,247,105.17,40
"Madrid-Puente de Vallecas","2020-12-09",19744,8406.82,79613,330,140.51,41
"Madrid-Puente de Vallecas","2020-12-15",20074,8547.33,79613,381,162.23,42
"Madrid-Puente de Vallecas","2020-12-22",20455,8709.56,79613,292,124.33,43
"Madrid-Puente de Vallecas","2020-12-29",20747,8833.89,79613,499,212.470000000001,44
"Madrid-Puente de Vallecas","2021-01-05",21246,9046.36,79613,813,346.16,45
"Madrid-Puente de Vallecas","2021-01-12",22059,9392.52,79613,876,373,46
"Madrid-Puente de Vallecas","2021-01-19",22935,9765.52,79613,1104,470.07,47
"Madrid-Puente de Vallecas","2021-01-26",24039,10235.59,79613,991,421.959999999999,48
"Madrid-Puente de Vallecas","2021-02-02",25030,10657.55,79613,868,369.59,49
"Madrid-Puente de Vallecas","2021-02-09",25898,11027.14,79613,598,254.620000000001,50
"Madrid-Puente de Vallecas","2021-02-16",26496,11281.76,79613,427,181.809999999999,51
"Madrid-Puente de Vallecas","2021-02-23",26923,11463.57,79613,343,146.050000000001,52
"Madrid-Puente de Vallecas","2021-03-02",27266,11609.62,79613,283,120.5,53
"Madrid-Puente de Vallecas","2021-03-09",27549,11730.12,79613,295,125.599999999999,54
"Madrid-Puente de Vallecas","2021-03-16",27844,11855.72,79613,293,124.76,55
"Madrid-Puente de Vallecas","2021-03-23",28137,11980.48,79613,419,178.41,56
"Madrid-Puente de Vallecas","2021-03-30",28556,12158.89,79613,275,117.09,57
"Madrid-Puente de Vallecas","2021-04-06",28831,12275.98,79613,581,-67.0699999999997,58
"Madrid-Puente de Vallecas","2021-04-13",29412,12208.91,79613,516,214.190000000001,59
"Madrid-Puente de Vallecas","2021-04-20",29928,12423.1,79613,493,204.65,60
"Madrid-Puente de Vallecas","2021-04-27",30421,12627.75,79613,456,189.280000000001,61
"Madrid-Puente de Vallecas","2021-05-04",30877,12817.03,79613,329,136.57,62
"Madrid-Puente de Vallecas","2021-05-11",31206,12953.6,79613,296,122.869999999999,63
"Madrid-Puente de Vallecas","2021-05-18",31502,13076.47,79613,257,106.68,64
"Madrid-Puente de Vallecas","2021-05-25",31759,13183.15,79613,177,73.4700000000012,65
"Madrid-Puente de Vallecas","2021-06-01",31936,13256.62,79613,145,60.1899999999987,66
"Madrid-Puente de Vallecas","2021-06-08",32081,13316.81,79613,90,37.3600000000006,67
"Madrid-Puente de Vallecas","2021-06-15",32171,13354.17,79613,100,41.5100000000002,68
"Madrid-Puente de Vallecas","2021-06-22",32271,13395.68,79613,73,30.2999999999993,69
"Madrid-Puente de Vallecas","2021-06-29",32344,13425.98,79613,398,165.210000000001,70
"Madrid-Puente de Vallecas","2021-07-13",32742,13591.19,79613,713,295.969999999999,71
"Madrid-Puente de Vallecas","2021-07-20",33455,13887.16,79613,983,408.040000000001,72
"Madrid-Puente de Vallecas","2021-07-27",34438,14295.2,79613,1148,476.539999999999,73
"Madrid-Puente de Vallecas","2021-08-03",35586,14771.74,79613,871,361.550000000001,74
"Madrid-Puente de Vallecas","2021-08-10",36457,15133.29,79613,719,298.459999999999,75
"Madrid-Puente de Vallecas","2021-08-17",37176,15431.75,79613,516,214.190000000001,76
"Madrid-Puente de Vallecas","2021-08-24",37692,15645.94,79613,385,159.809999999999,77
"Madrid-Puente de Vallecas","2021-08-31",38077,15805.75,79613,313,129.93,78
"Madrid-Puente de Vallecas","2021-09-07",38390,15935.68,79613,208,86.3400000000001,79
